"gene_id","lfc"
"c34318_g4",-0.392387299385303
"twi_ss.27451a",-0.45091482889796
"twi_ss.27446",-0.469470881159428
"twi_ss.25770",-0.218321727769783
"twi_ss.6704",-0.0619991025795588
"twi_ss.25769",-0.230492787237329
"twi_ss.6705",-0.068419492253067
"twi_ss.16506",-0.0433376866561819
"twi_ss.15470b",-0.0607149315241757
"twi_ss.12961",-0.00194767654395407
"twi_ss.15471",-0.0495995901085043
"twi_ss.26633b",-0.0702825260302668
"twi_ss.27623",-0.495302269285274
"twi_ss.12958",-0.0266902300316278
"twi_ss.852",-0.406009065460764
"twi_ss.13086",-0.188727881365815
"twi_ss.18968",-0.0305603026440092
"twi_ss.24304",0.486251369856664
"twi_ss.653",-1.21180650769511
"twi_ss.29596",0.477130648275894
"twi_ss.24735",3.81614889903458
"twi_ss.23691",0.494914483588165
"c29412_g1",-0.146417737354759
"twi_ss.11772",-0.130173609397643
"twi_ss.18966",-0.0419454221457563
"twi_ss.10965",1.69218238730315
"twi_ss.5273",0.950765706466894
"twi_ss.21475",0.0172452399984508
"g13108",-0.449751324562813
"twi_ss.13085a",-0.135478743829218
"twi_ss.30134",3.78828011538682
"twi_ss.29603",-0.0168519240312999
"twi_ss.18630",-0.517277420062833
"twi_ss.26632",-0.113978262193603
"twi_ss.20178",-0.131478299920631
"twi_ss.26635",-0.00524562681984699
"twi_ss.19355",0.174219702246032
"twi_ss.4874",0.278683364769486
"twi_ss.8496",-0.384626200144866
"twi_ss.24236",1.21632585867096
"twi_ss.22247",-0.165670323867585
"twi_ss.19353",0.392546542884196
"twi_ss.17799",-0.0882151220003599
"twi_ss.5863",-0.406341513799651
"twi_ss.26500",0.453562186789225
"twi_ss.1034",1.07960487341312
"twi_ss.8463",0.272239100756772
"twi_ss.24302",-0.0522315020739958
"twi_ss.29545",1.59043765960958
"twi_ss.17902b",0.168017889569812
"twi_ss.20152",-0.282197764684398
"twi_ss.6983",-0.107684722956411
"twi_ss.2830",0.559304477350155
"twi_ss.70",0.33122663334523
"twi_ss.4223",0.444213915623633
"c24305_g3",0.451038192400267
