"gene_id","lfc"
"isogroup0_c2_g1",3.23338672972331
"isogroup10000_c0_g1",3.30526477980514
"isogroup100019_c0_g1",1.95967329558571
"isogroup10001_c0_g1",1.2753688454794
"isogroup10001_c1_g1",-1.95717892871256
"isogroup100024_c0_g1",4.70986832905072
"isogroup10003_c0_g1",1.09178397843964
"isogroup10004_c0_g1",3.41559629426461
"isogroup10004_c0_g2",2.40850694592658
"isogroup10004_c0_g4",2.23704690352195
"isogroup100053_c0_g1",0.494361613265181
"isogroup100055_c0_g1",-0.0718427155466501
"isogroup10005_c0_g1",1.8419784298304
"isogroup10005_c0_g2",-0.185417056483676
"isogroup10006_c0_g1",-0.497640339887312
"isogroup100094_c0_g1",3.27926536453328
"isogroup10009_c0_g1",-1.32129765267699
"isogroup1000_c0_g1",0.681669126777332
"isogroup10012_c0_g1",3.50725989158333
"isogroup100136_c0_g1",2.36434363377627
"isogroup10013_c0_g2",1.35713185903047
"isogroup10013_c0_g4",-0.00874868389712953
"isogroup10014_c0_g2",19.1623139432022
"isogroup100159_c0_g1",3.75251336647052
"isogroup100168_c0_g1",-0.264487856399719
"isogroup10017_c0_g1",1.15248298661053
"isogroup100187_c0_g1",1.29941635014919
"isogroup100192_c0_g1",5.24926999373617
"isogroup1001_c0_g1",-1.35390639518578
"isogroup100202_c0_g1",1.66894892662125
"isogroup10022_c0_g1",0.545657887857021
"isogroup10022_c1_g1",-0.033703081992646
"isogroup100230_c0_g1",1.47118181219952
"isogroup100233_c0_g1",3.5893555752899
"isogroup10023_c0_g1",-0.859601130196858
"isogroup100256_c0_g2",-4.98886758037894
"isogroup100266_c0_g1",-2.66706378513432
"isogroup10026_c0_g1",-0.200667307076139
"isogroup100271_c0_g1",-0.283439003595047
"isogroup10027_c0_g1",4.17292206525191
"isogroup10027_c1_g1",0.317965791465687
"isogroup10028_c0_g1",-0.945861380649236
"isogroup100294_c0_g1",4.80200326754263
"isogroup10029_c0_g1",-2.10981184189542
"isogroup10029_c2_g1",4.33630617070015
"isogroup10029_c3_g1",-1.31491416079462
"isogroup1002_c0_g1",4.15074903362517
"isogroup1002_c0_g3",5.59873607956827
"isogroup100306_c0_g1",4.59694868949166
"isogroup10030_c0_g1",0.342874887730612
"isogroup100314_c0_g1",2.95953821554219
"isogroup10031_c0_g1",1.36976656245595
"isogroup10031_c0_g2",0.159905747450182
"isogroup10031_c1_g4",-3.08182461799164
"isogroup10031_c1_g5",0.172994305869149
"isogroup10032_c0_g1",-0.221694991731389
"isogroup10032_c1_g2",-1.12682696343732
"isogroup10032_c2_g1",0.0751515126106518
"isogroup10032_c2_g2",0.372367408692447
"isogroup100333_c0_g1",-0.115227446198867
"isogroup100334_c0_g1",4.15249647717531
"isogroup10033_c0_g1",-0.516038553826357
"isogroup100340_c1_g1",3.54886726587037
"isogroup100347_c0_g1",-3.08207462274423
"isogroup10034_c0_g1",-1.74245999116232
"isogroup100357_c0_g1",-3.15924273489107
"isogroup10035_c0_g1",-0.478675256391253
"isogroup100376_c0_g1",0.213089286227246
"isogroup10037_c0_g1",0.290620913051708
"isogroup100382_c0_g1",-3.87691811271757
"isogroup10039_c0_g1",-0.731767492785018
"isogroup10039_c0_g2",1.31952761384586
"isogroup10039_c0_g3",-0.60403109117937
"isogroup1003_c0_g1",0.161582703404172
"isogroup10040_c0_g1",-2.29807443061074
"isogroup10041_c0_g1",3.99790476173985
"isogroup100422_c0_g1",6.27456972579047
"isogroup10042_c0_g1",-0.438396476945057
"isogroup10043_c0_g1",-0.138129206748561
"isogroup100447_c0_g1",-0.658424627572989
"isogroup10044_c0_g1",-0.00578317381179416
"isogroup10044_c0_g2",-3.08207462274423
"isogroup100450_c0_g1",2.58813573866658
"isogroup100456_c0_g1",-2.41313052479575
"isogroup10046_c0_g1",-0.253835038753985
